ImageName,Label,Theta0_Lambda1_LocalEnergy,Theta0_Lambda1_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta1_Lambda1_LocalEnergy,Theta1_Lambda1_MeanAmplitude,Theta1_Lambda0_LocalEnergy,Theta1_Lambda0_MeanAmplitude,Theta1_Lambda0_LocalEnergy,Theta1_Lambda0_MeanAmplitude,Theta1_Lambda0_LocalEnergy,Theta1_Lambda0_MeanAmplitude,Theta1_Lambda0_LocalEnergy,Theta1_Lambda0_MeanAmplitude,Theta0_Lambda1_LocalEnergy,Theta0_Lambda1_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda1_LocalEnergy,Theta0_Lambda1_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda1_LocalEnergy,Theta0_Lambda1_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude
23.png,3353,48775,30848,35687,26667,57893,48775,30848,35687,26667,57893,46147,25919,31378,25769,56978,32298,30928,66445,55616,893599,32989,32384,70873,57114,896203,3438561,3419196,3409581,3415673,3432311,3438561,3419196,3409581,3415673,3432311,3434557,3415209,3406844,3412137,3427920,3444262,3423528,3399507,1926494,2032489,3446399,3425928,3399637,1925632,2031651
49.png,3353,81685,53702,62159,43067,102856,81685,53702,62159,43067,102856,81900,45210,54116,38377,98958,51892,53868,131863,108250,1306085,51520,55085,137313,108779,1309035,4944629,4907428,4888501,4900641,4932598,4944629,4907428,4888501,4900641,4932598,4935152,4897466,4881822,4891581,4922182,4956054,4916304,4868577,2760872,2912421,4959204,4919923,4868997,2759843,2911405
68.png,3353,35596,26609,27426,20766,45613,35596,26609,27426,20766,45613,35712,26029,26867,20304,45379,24673,25412,58030,43942,835427,25846,26432,62712,45526,839606,3220600,3206071,3199454,3203688,3215677,3220600,3206071,3199454,3203688,3215677,3219742,3205109,3198757,3202764,3214739,3226125,3210986,3193012,1806760,1906525,3228810,3213866,3193482,1806060,1905864
72.png,3353,35596,26609,27426,20766,45613,35596,26609,27426,20766,45613,35712,26029,26867,20304,45379,24673,25412,58030,43942,835427,25846,26432,62712,45526,839606,3220600,3206071,3199454,3203688,3215677,3220600,3206071,3199454,3203688,3215677,3219742,3205109,3198757,3202764,3214739,3226125,3210986,3193012,1806760,1906525,3228810,3213866,3193482,1806060,1905864
5.png,3353,46080,29310,31099,23995,59751,46080,29310,31099,23995,59751,45916,30763,32518,24828,61088,32237,31308,70797,58696,897016,32745,32738,75005,59911,899378,3442100,3422320,3413251,3419075,3435397,3442100,3422320,3413251,3419075,3435397,3442958,3422915,3413388,3419422,3436338,3450799,3429912,3404831,1928690,2034912,3453163,3432552,3405251,1927963,2034212
40.png,3353,47742,31697,35797,25941,56690,47742,31697,35797,25941,56690,44677,27348,31457,25410,56729,31448,32502,66906,55593,906621,32642,33468,72938,56682,910335,3487552,3468687,3459301,3465333,3481398,3487552,3468687,3459301,3465333,3481398,3483691,3464182,3455611,3461026,3477059,3492616,3472434,3449226,1954519,2062089,3496306,3476034,3449454,1953398,2060995
63.png,3353,35596,26609,27426,20766,45613,35596,26609,27426,20766,45613,35712,26029,26867,20304,45379,24673,25412,58030,43942,835427,25846,26432,62712,45526,839606,3220600,3206071,3199454,3203688,3215677,3220600,3206071,3199454,3203688,3215677,3219742,3205109,3198757,3202764,3214739,3226125,3210986,3193012,1806760,1906525,3228810,3213866,3193482,1806060,1905864
81.png,3353,40513,26986,29550,24009,52789,40513,26986,29550,24009,52789,41518,25813,28146,22500,52004,29531,29159,57307,48357,902748,30204,30324,62987,49715,905527,3497957,3481600,3473156,3478705,3492595,3497957,3481600,3473156,3478705,3492595,3495956,3479211,3471372,3476326,3490410,3502809,3485449,3465051,1962865,2071030,3506110,3488810,3465333,1961763,2069957
70.png,3353,41798,40098,42708,41001,42803,41798,40098,42708,41001,42803,43933,39286,36357,39689,52004,41156,47592,78913,86667,847003,42145,48519,86005,90708,853598,3226344,3210634,3196130,3206179,3222521,3226344,3210634,3196130,3206179,3222521,3216511,3192652,3181091,3187925,3208780,3230440,3215156,3180593,1794711,1894299,3232147,3217385,3181289,1793674,1893300
42.png,3353,54399,43710,51606,46609,55448,54399,43710,51606,46609,55448,58583,39897,41411,39675,64589,51100,52056,91426,100587,919367,51670,60861,103089,105191,925592,3492633,3472732,3456288,3467751,3487510,3492633,3472732,3456288,3467751,3487510,3480793,3450067,3436485,3444967,3470565,3497228,3477128,3436328,1940827,2048253,3500790,3480663,3436903,1939029,2046492
90.png,3353,40513,26986,29550,24009,52789,40513,26986,29550,24009,52789,41518,25813,28146,22500,52004,29531,29159,57307,48357,902748,30204,30324,62987,49715,905527,3497957,3481600,3473156,3478705,3492595,3497957,3481600,3473156,3478705,3492595,3495956,3479211,3471372,3476326,3490410,3502809,3485449,3465051,1962865,2071030,3506110,3488810,3465333,1961763,2069957
18.png,3353,43884,29077,30937,22769,54425,43884,29077,30937,22769,54425,41761,27978,30264,23794,55317,29888,29660,65271,52995,857065,29350,30914,69740,53840,857226,3290408,3271959,3263209,3268781,3284299,3290408,3271959,3263209,3268781,3284299,3289407,3270878,3262206,3267710,3283233,3296942,3277966,3255143,1843983,1945537,3300210,3280846,3254904,1842720,1944278
87.png,3353,40513,26986,29550,24009,52789,40513,26986,29550,24009,52789,41518,25813,28146,22500,52004,29531,29159,57307,48357,902748,30204,30324,62987,49715,905527,3497957,3481600,3473156,3478705,3492595,3497957,3481600,3473156,3478705,3492595,3495956,3479211,3471372,3476326,3490410,3502809,3485449,3465051,1962865,2071030,3506110,3488810,3465333,1961763,2069957
38.png,3353,47742,31697,35797,25941,56690,47742,31697,35797,25941,56690,44677,27348,31457,25410,56729,31448,32502,66906,55593,906621,32642,33468,72938,56682,910335,3487552,3468687,3459301,3465333,3481398,3487552,3468687,3459301,3465333,3481398,3483691,3464182,3455611,3461026,3477059,3492616,3472434,3449226,1954519,2062089,3496306,3476034,3449454,1953398,2060995
71.png,3353,35596,26609,27426,20766,45613,35596,26609,27426,20766,45613,35712,26029,26867,20304,45379,24673,25412,58030,43942,835427,25846,26432,62712,45526,839606,3220600,3206071,3199454,3203688,3215677,3220600,3206071,3199454,3203688,3215677,3219742,3205109,3198757,3202764,3214739,3226125,3210986,3193012,1806760,1906525,3228810,3213866,3193482,1806060,1905864
55.png,3353,81685,53702,62159,43067,102856,81685,53702,62159,43067,102856,81900,45210,54116,38377,98958,51892,53868,131863,108250,1306085,51520,55085,137313,108779,1309035,4944629,4907428,4888501,4900641,4932598,4944629,4907428,4888501,4900641,4932598,4935152,4897466,4881822,4891581,4922182,4956054,4916304,4868577,2760872,2912421,4959204,4919923,4868997,2759843,2911405
94.png,3353,53421,40548,47355,42508,51934,53421,40548,47355,42508,51934,53419,42192,45133,41950,64985,48957,52506,86552,100941,902674,50792,58856,97897,99266,907184,3424303,3403928,3387757,3399010,3418856,3424303,3403928,3387757,3399010,3418856,3415173,3386158,3373029,3381268,3405629,3430173,3410034,3369854,1904267,2009544,3432546,3412470,3370685,1903188,2008484
2.png,3353,46080,29310,31099,23995,59751,46080,29310,31099,23995,59751,45916,30763,32518,24828,61088,32237,31308,70797,58696,897016,32745,32738,75005,59911,899378,3442100,3422320,3413251,3419075,3435397,3442100,3422320,3413251,3419075,3435397,3442958,3422915,3413388,3419422,3436338,3450799,3429912,3404831,1928690,2034912,3453163,3432552,3405251,1927963,2034212
19.png,3353,43884,29077,30937,22769,54425,43884,29077,30937,22769,54425,41761,27978,30264,23794,55317,29888,29660,65271,52995,857065,29350,30914,69740,53840,857226,3290408,3271959,3263209,3268781,3284299,3290408,3271959,3263209,3268781,3284299,3289407,3270878,3262206,3267710,3283233,3296942,3277966,3255143,1843983,1945537,3300210,3280846,3254904,1842720,1944278
79.png,3353,51499,44900,52481,48985,52678,51499,44900,52481,48985,52678,55098,40280,44166,41293,63294,47942,54763,91708,101787,939290,50370,55832,99515,106617,940583,3552283,3531644,3513619,3526039,3546932,3552283,3531644,3513619,3526039,3546932,3540472,3508748,3495094,3503743,3529894,3557708,3536695,3493086,1972861,2082038,3560014,3539610,3494245,1972561,2081753
66.png,3353,42540,34128,39093,36379,45295,42540,34128,39093,36379,45295,42278,35730,34522,35023,48923,37613,44998,78012,75217,847986,40230,44175,79426,79414,848514,3225262,3209510,3196827,3205789,3221029,3225262,3209510,3196827,3205789,3221029,3216230,3192030,3181844,3188263,3208061,3230089,3214136,3181636,1796117,1895624,3232064,3216713,3182420,1795540,1895122
88.png,3353,40513,26986,29550,24009,52789,40513,26986,29550,24009,52789,41518,25813,28146,22500,52004,29531,29159,57307,48357,902748,30204,30324,62987,49715,905527,3497957,3481600,3473156,3478705,3492595,3497957,3481600,3473156,3478705,3492595,3495956,3479211,3471372,3476326,3490410,3502809,3485449,3465051,1962865,2071030,3506110,3488810,3465333,1961763,2069957
95.png,3353,51822,40773,47822,40718,50563,51822,40773,47822,40718,50563,53054,40124,44245,41632,50878,47005,46814,73077,77542,895026,52229,47633,82054,84610,898762,3421184,3401751,3388252,3396590,3416133,3421184,3401751,3388252,3396590,3416133,3416986,3397530,3384543,3392776,3411416,3425657,3407116,3376379,1907904,2013506,3428667,3410633,3377656,1907292,2012928
34.png,3353,50661,38812,43434,33003,51293,50661,38812,43434,33003,51293,49156,36108,42841,35009,50928,43653,41720,66672,71490,881863,44580,45651,80291,71972,889804,3406131,3385682,3373944,3381217,3400523,3406131,3385682,3373944,3381217,3400523,3401640,3381938,3370581,3377865,3395762,3409943,3390406,3362514,1901998,2007037,3415052,3395651,3363917,1900506,2005568
98.png,3353,50760,39287,42968,39489,51824,50760,39287,42968,39489,51824,52908,39995,44235,34538,52635,45376,45605,67180,77596,891382,51049,45405,73861,79091,887617,3420718,3401837,3389668,3397475,3415186,3420718,3401837,3389668,3397475,3415186,3423060,3402755,3390643,3398024,3417561,3428710,3410219,3381308,1911826,2017494,3430637,3411925,3381789,1911311,2016971
48.png,3353,81685,53702,62159,43067,102856,81685,53702,62159,43067,102856,81900,45210,54116,38377,98958,51892,53868,131863,108250,1306085,51520,55085,137313,108779,1309035,4944629,4907428,4888501,4900641,4932598,4944629,4907428,4888501,4900641,4932598,4935152,4897466,4881822,4891581,4922182,4956054,4916304,4868577,2760872,2912421,4959204,4919923,4868997,2759843,2911405
26.png,3353,48775,30848,35687,26667,57893,48775,30848,35687,26667,57893,46147,25919,31378,25769,56978,32298,30928,66445,55616,893599,32989,32384,70873,57114,896203,3438561,3419196,3409581,3415673,3432311,3438561,3419196,3409581,3415673,3432311,3434557,3415209,3406844,3412137,3427920,3444262,3423528,3399507,1926494,2032489,3446399,3425928,3399637,1925632,2031651
97.png,3353,47318,27351,32225,26135,57966,47318,27351,32225,26135,57966,46765,27182,32302,26828,58607,33426,30883,61407,55088,886864,33817,32704,65357,56554,888272,3419416,3400345,3390893,3397005,3413134,3419416,3400345,3390893,3397005,3413134,3418987,3399590,3390302,3396172,3412639,3426266,3405835,3381775,1917314,2022730,3428749,3408224,3382635,1917144,2022592
17.png,3353,48199,44125,44699,37346,47583,48199,44125,44699,37346,47583,48079,39485,43168,39373,45830,45502,45654,71435,66190,858259,47018,46997,78674,74421,863978,3294411,3274971,3261905,3269940,3289465,3294411,3274971,3261905,3269940,3289465,3289347,3270787,3258870,3266279,3284178,3298290,3280940,3251849,1836694,1938429,3301556,3284397,3252442,1835769,1937504
29.png,3353,53798,47351,50806,45987,54946,53798,47351,50806,45987,54946,52344,41767,45727,38570,53311,52577,53731,75794,106125,905297,56736,52465,80402,107545,900277,3442348,3422511,3408216,3417451,3437034,3442348,3422511,3408216,3417451,3437034,3440216,3418947,3405865,3413986,3434625,3448537,3429457,3397712,1918453,2024791,3449888,3431133,3397600,1917635,2023961
37.png,3353,57225,41860,51089,42485,57995,57225,41860,51089,42485,57995,56828,43827,46491,42292,64213,46786,56366,87943,100041,903047,51384,55493,99727,108619,908016,3408513,3387626,3371191,3382523,3402905,3408513,3387626,3371191,3382523,3402905,3398230,3367933,3354089,3362780,3388187,3413486,3392538,3351775,1893609,1998365,3417894,3397293,3353287,1892869,1997678
96.png,3353,47318,27351,32225,26135,57966,47318,27351,32225,26135,57966,46765,27182,32302,26828,58607,33426,30883,61407,55088,886864,33817,32704,65357,56554,888272,3419416,3400345,3390893,3397005,3413134,3419416,3400345,3390893,3397005,3413134,3418987,3399590,3390302,3396172,3412639,3426266,3405835,3381775,1917314,2022730,3428749,3408224,3382635,1917144,2022592
30.png,3353,54283,42974,52552,46055,53115,54283,42974,52552,46055,53115,55208,44731,47413,41122,50010,50227,49810,73326,79660,895864,52097,52433,82221,83453,905249,3435297,3415692,3401552,3410625,3429855,3435297,3415692,3401552,3410625,3429855,3436752,3416249,3402837,3411084,3431392,3442689,3423638,3391784,1916188,2022298,3445861,3427289,3393057,1915237,2021399
11.png,3353,67659,44217,47745,32941,87639,67659,44217,47745,32941,87639,66133,43311,46508,33615,88567,43996,45599,117882,95937,1121796,42732,44208,114034,94211,1120252,4239751,4207509,4191721,4201883,4229077,4239751,4207509,4191721,4201883,4229077,4238567,4205475,4189888,4199799,4227607,4255184,4222053,4177520,2367153,2497282,4253410,4219672,4176848,2368125,2498212
80.png,3353,49231,33124,37530,27497,58872,49231,33124,37530,27497,58872,46656,27748,32945,26616,57574,32553,32303,70070,56931,923917,32518,33383,74583,58268,924633,3546487,3526258,3516136,3522557,3539968,3546487,3526258,3516136,3522557,3539968,3542196,3522130,3513571,3519010,3535272,3552055,3530807,3505680,1986617,2095945,3555034,3533919,3506443,1985668,2095033
45.png,3353,54572,38833,49307,41361,51495,54572,38833,49307,41361,51495,54295,39413,41742,34192,48617,48677,45475,70714,81963,910313,50117,48143,77927,86416,914548,3488742,3470241,3457565,3465775,3483359,3488742,3470241,3457565,3465775,3483359,3488071,3468095,3456486,3463538,3482571,3495425,3476911,3447896,1948859,2056649,3497887,3479685,3448329,1947602,2055378
75.png,3353,49231,33124,37530,27497,58872,49231,33124,37530,27497,58872,46656,27748,32945,26616,57574,32553,32303,70070,56931,923917,32518,33383,74583,58268,924633,3546487,3526258,3516136,3522557,3539968,3546487,3526258,3516136,3522557,3539968,3542196,3522130,3513571,3519010,3535272,3552055,3530807,3505680,1986617,2095945,3555034,3533919,3506443,1985668,2095033
101.png,3353,47318,27351,32225,26135,57966,47318,27351,32225,26135,57966,46765,27182,32302,26828,58607,33426,30883,61407,55088,886864,33817,32704,65357,56554,888272,3419416,3400345,3390893,3397005,3413134,3419416,3400345,3390893,3397005,3413134,3418987,3399590,3390302,3396172,3412639,3426266,3405835,3381775,1917314,2022730,3428749,3408224,3382635,1917144,2022592
12.png,3353,74047,63395,67962,63866,80864,74047,63395,67962,63866,80864,76038,63538,74031,65020,77697,70014,76742,138042,182619,1142526,68344,73378,130775,178336,1140619,4240749,4199623,4176186,4190626,4228424,4240749,4199623,4176186,4190626,4228424,4252582,4217800,4190517,4208270,4243709,4264308,4233302,4167508,2351069,2481374,4262012,4230658,4167609,2352478,2482771
32.png,3353,57225,41860,51089,42485,57995,57225,41860,51089,42485,57995,56828,43827,46491,42292,64213,46786,56366,87943,100041,903047,51384,55493,99727,108619,908016,3408513,3387626,3371191,3382523,3402905,3408513,3387626,3371191,3382523,3402905,3398230,3367933,3354089,3362780,3388187,3413486,3392538,3351775,1893609,1998365,3417894,3397293,3353287,1892869,1997678
58.png,3353,89816,73818,83416,60733,87582,89816,73818,83416,60733,87582,82977,61389,68188,66611,86851,75205,74421,139189,145239,1304194,72653,77800,145157,142896,1305114,4952344,4914038,4889348,4904609,4942482,4952344,4914038,4889348,4904609,4942482,4936501,4899787,4878402,4891625,4925423,4959625,4923825,4866861,2750789,2902720,4961815,4926986,4867307,2750286,2902238
8.png,3353,67659,44217,47745,32941,87639,67659,44217,47745,32941,87639,66133,43311,46508,33615,88567,43996,45599,117882,95937,1121796,42732,44208,114034,94211,1120252,4239751,4207509,4191721,4201883,4229077,4239751,4207509,4191721,4201883,4229077,4238567,4205475,4189888,4199799,4227607,4255184,4222053,4177520,2367153,2497282,4253410,4219672,4176848,2368125,2498212
39.png,3353,47742,31697,35797,25941,56690,47742,31697,35797,25941,56690,44677,27348,31457,25410,56729,31448,32502,66906,55593,906621,32642,33468,72938,56682,910335,3487552,3468687,3459301,3465333,3481398,3487552,3468687,3459301,3465333,3481398,3483691,3464182,3455611,3461026,3477059,3492616,3472434,3449226,1954519,2062089,3496306,3476034,3449454,1953398,2060995
64.png,3353,35596,26609,27426,20766,45613,35596,26609,27426,20766,45613,35712,26029,26867,20304,45379,24673,25412,58030,43942,835427,25846,26432,62712,45526,839606,3220600,3206071,3199454,3203688,3215677,3220600,3206071,3199454,3203688,3215677,3219742,3205109,3198757,3202764,3214739,3226125,3210986,3193012,1806760,1906525,3228810,3213866,3193482,1806060,1905864
67.png,3353,38257,29816,36031,30400,42547,38257,29816,36031,30400,42547,41548,33379,33759,24938,41727,34574,34654,60545,58762,832264,35391,37822,68967,61479,839684,3221589,3207056,3198425,3204082,3217247,3221589,3207056,3198425,3204082,3217247,3223390,3207843,3199545,3204546,3219073,3227886,3213556,3191913,1803422,1903320,3230573,3216522,3192897,1802371,1902278
76.png,3353,50363,44734,52948,45990,53434,50363,44734,52948,45990,53434,51972,44042,49123,41497,48872,48368,48333,71994,86922,925360,49504,47706,88483,92658,932986,3544741,3524212,3509302,3518842,3538928,3544741,3524212,3509302,3518842,3538928,3546686,3525328,3510965,3519881,3541118,3552338,3532627,3499536,1976918,2086422,3556142,3537248,3501083,1975858,2085368
84.png,3353,40513,26986,29550,24009,52789,40513,26986,29550,24009,52789,41518,25813,28146,22500,52004,29531,29159,57307,48357,902748,30204,30324,62987,49715,905527,3497957,3481600,3473156,3478705,3492595,3497957,3481600,3473156,3478705,3492595,3495956,3479211,3471372,3476326,3490410,3502809,3485449,3465051,1962865,2071030,3506110,3488810,3465333,1961763,2069957
3359_original_196a.png_41373e63-47cd-461d-841f-c313d8913c43.png,3359,39959,37152,42283,30045,39268,39959,37152,42283,30045,39268,33998,26999,29437,28286,38646,33143,33645,60638,56962,909226,35095,34575,69033,63456,909379,3502689,3488750,3478685,3485003,3499118,3502689,3488750,3478685,3485003,3499118,3492284,3477445,3469433,3474500,3487728,3502289,3488571,3466876,1958574,2067148,3505697,3492647,3468147,1957424,2066033
3359_original_196a.png_e6463e3d-1331-4e80-89dd-53e51914c668.png,3359,37712,29270,31162,22469,45790,37712,29270,31162,22469,45790,34886,21044,23306,19803,43480,25486,25241,53438,39803,900209,25756,27235,59983,41812,903921,3503462,3489560,3481566,3486781,3499182,3503462,3489560,3481566,3486781,3499182,3495740,3481310,3475546,3479187,3490652,3504414,3489449,3471934,1965563,2074047,3507810,3493297,3472845,1964598,2073133
3359_original_701a.png_2e8dc844-9474-46bf-a856-1ddd454d198e.png,3359,47766,42909,47747,36153,44342,47766,42909,47747,36153,44342,43720,35159,38655,36816,46620,41867,44143,78197,66641,1063031,41241,42425,70549,62883,1060689,4110174,4093811,4082077,4089263,4106118,4110174,4093811,4082077,4089263,4106118,4102190,4085499,4075469,4081652,4097320,4113539,4098613,4071499,2298525,2426069,4112587,4097513,4070999,2298743,2426231
3359_original_648a.png_0abf9ba7-1127-48c9-a4d3-4b8157d4bc97.png,3359,27616,24143,26358,17745,25434,27616,24143,26358,17745,25434,21759,17636,20287,17644,26917,22348,22625,44747,34006,715467,19953,21113,41921,33066,712197,2770922,2762921,2757406,2760939,2768768,2770922,2762921,2757406,2760939,2768768,2763613,2755046,2751161,2753714,2760589,2772092,2764267,2750739,1552686,1638863,2770955,2763047,2750451,1553144,1639309
3359_original_228a.png_9aaa5263-d4f0-45e8-b28a-5df257adb7ff.png,3359,41542,37998,43258,38770,42888,41542,37998,43258,38770,42888,43139,34881,33320,31545,38282,40806,38652,54290,59509,962626,39567,43227,63884,60989,967489,3735166,3720928,3709870,3716974,3731482,3735166,3720928,3709870,3716974,3731482,3733739,3718859,3709192,3714945,3729850,3738964,3725494,3702626,2091199,2207144,3740987,3728345,3703788,2090619,2206611
3359_original_1107a (3).png_bb0b3c66-8d5f-41fc-9de9-7fa81f533b24.png,3359,31937,33642,35983,34270,31853,31937,33642,35983,34270,31853,33259,29516,29218,27303,33453,30207,33727,53959,52729,788802,29456,32932,50712,51248,784042,3040471,3029464,3019851,3025814,3037757,3040471,3029464,3019851,3025814,3037757,3038659,3026248,3017318,3022755,3035597,3044875,3034691,3013311,1700083,1794490,3043496,3033560,3013122,1700588,1794984
3359_original_1405a.png_fec59a3e-b031-4d36-82e7-eb27f3b92027.png,3359,20221,17127,17646,12867,22967,20221,17127,17646,12867,22967,18494,13951,14776,12432,22631,13824,15367,31950,17767,645222,14170,15562,31660,17779,645353,2525337,2519197,2515834,2518017,2523397,2525337,2519197,2515834,2518017,2523397,2522620,2516269,2513744,2515330,2520393,2527206,2520785,2512024,1419819,1498456,2526980,2520544,2511966,1419981,1498615
3359_original_921a.png_abda6e38-7173-47cc-b804-5319ad8d139c.png,3359,23466,19613,19219,14719,28514,23466,19613,19219,14719,28514,21466,16496,16525,14393,28119,17087,17592,35326,22491,717745,16896,17714,36011,22645,717416,2810248,2802155,2797775,2800581,2807718,2810248,2802155,2797775,2800581,2807718,2807960,2799918,2796193,2798623,2805207,2812413,2804392,2793696,1579817,1667249,2812866,2804872,2793889,1579679,1667118
3359_original_1526a.png_3d7bf82c-15c9-49b8-9a1d-51c53dbdd7eb.png,3359,40692,40858,41102,40181,40468,40692,40858,41102,40181,40468,41540,38884,40068,38615,40151,39636,41182,56983,79713,997766,38097,43667,61013,87480,1001672,3874216,3860434,3848918,3856051,3871070,3874216,3860434,3848918,3856051,3871070,3872894,3858814,3847358,3854461,3869513,3876956,3864502,3841247,2168855,2289228,3879111,3867605,3842021,2168106,2288542
3359_original_3847a.png_fb4a4652-9b67-405c-a98c-4fdb6c02fa23.png,3359,37586,28327,29722,21996,44536,37586,28327,29722,21996,44536,33277,20068,22495,20363,43541,25233,25903,51241,38210,886798,25306,26383,54747,39211,887924,3458178,3444477,3436444,3441666,3454018,3458178,3444477,3436444,3441666,3454018,3451027,3437134,3431259,3435015,3446189,3459449,3445363,3427655,1940460,2047556,3461854,3447523,3428067,1939859,2046984
3359_original_373a.png_fc010625-d993-4ac2-8777-1ebd2ee13ad4.png,3359,30525,26657,31462,26598,30293,30525,26657,31462,26598,30293,31713,23870,25902,24227,29404,30770,31952,47517,55613,807213,28089,29175,38959,54804,802623,3130747,3120405,3113250,3117968,3128127,3130747,3120405,3113250,3117968,3128127,3128633,3117914,3111506,3115545,3125630,3135202,3125806,3108469,1754825,1852169,3132485,3122611,3107641,1755666,1853017
3359_original_904a (2).png_0773f05d-a6dd-4214-8adc-013e0e643911.png,3359,22720,19560,19315,13661,26578,22720,19560,19315,13661,26578,19580,14026,14475,12693,25840,15334,17609,37200,22251,650905,15100,16159,33078,20820,649200,2540400,2532806,2528411,2531245,2538102,2540400,2532806,2528411,2531245,2538102,2535824,2528172,2525147,2527081,2533084,2542802,2535243,2523956,1426513,1505501,2540658,2532843,2523398,1427204,1506158
